Tarih;Sensor Adi;Sensor No;X Koordinati;Y Koordinati;ARAC TOPLAM
06.04.2023;D100 Çobançeşme Havaalanı;563;28.812914;40.997276;125425
06.04.2023;Başakşehir;731;28.8133;41.0832;75680
06.04.2023;Başakşehir 4. Etap 1. Kısım;733;28.8154;41.1092;58884
06.04.2023;Fenertepe Kavşağı;735;28.805352;41.139152;44625
06.04.2023;Boğazköy;737;28.8132;41.1777;50144
06.04.2023;Çiftalan;752;28.918400;41.234400;1960
06.04.2023;Gümüşdere;755;28.9831;41.2262;50746
06.04.2023;YSS Avrupa;761;29.0922;41.2123;24698
06.04.2023;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;44435
06.04.2023;Poyrazköy;765;29.140881;41.197570;48557
06.04.2023;Riva Tır Parkı;770;29.214179;41.187570;50170
06.04.2023;"Sırapınar ";777;29.290172;41.099268;48397
06.04.2023;Avcılar Pelikan;789;28.714688;40.989787;115117
06.04.2023;Göktürk Kavşağı;816;28.878916;41.176403;53729
06.04.2023;Göktürk Gölet;817;28.867974;41.195935;62166
06.04.2023;İstaç Katı Atık Tesisi;818;28.856191;41.203025;59921
06.04.2023;İhsaniye Kavşağı;819;28.817870;41.233395;55028
06.04.2023;Viyadük 1;820;28.773645;41.245286;13181
06.04.2023;İstanbul Havalimanı Çıkış;821;28.737081;41.246301;15802
06.04.2023;Galata Köprüsü 2;826;28.973862;41.020572;5839
06.04.2023;Halıcıoğlu D100 Katılımı;827;28.945551;41.046979;6658
06.04.2023;Haliç Sütlüce D-100 Katılım;828;28.947187;41.049057;16814
06.05.2023;TEM Karanfilköy;2;29.028617;41.092425;106246
06.05.2023;TEM Çakmak;4;29.122002;41.007104;223389
06.05.2023;TEM Küçükbakkalköy;5;29.106018;40.985743;160361
06.05.2023;Optimum AVM;6;29.084167;40.988017;142024
06.05.2023;D100 Göztepe;8;29.079106;40.990121;109662
06.05.2023;Çamlıca TEM-D100 Bağl. Yolu;10;29.072406;41.005797;93549
06.05.2023;TEM İstoç;22;28.821302;41.063408;186342
06.05.2023;D100 Florya;24;28.792770;40.989967;134027
06.05.2023;D100 Yıldız Katılımı;25;29.011504;41.054534;49613
06.05.2023;Güneşli B. Ekspres Yolu;38;28.807770;41.048592;131669
06.05.2023;D100 Ambarlı;41;28.690915;40.999795;126722
06.05.2023;Atışalanı;45;28.8551;41.0551;177224
06.05.2023;Bayrampaşa;54;28.908399;41.040315;218557
06.05.2023;D100 15 Temmuz Şehitler Köprüsü Avrupa Girişi;60;29.024857;41.054074;195708
06.05.2023;D100 Kozyatağı;66;29.101450;40.970334;130804
06.05.2023;D100 Uzunçayır;69;29.061379;40.997181;130143
06.05.2023;"D100 Gülsuyu ";70;29.152522;40.924870;85082
06.05.2023;Kavacık;72;29.083395;41.091913;228419
06.05.2023;D100 Pendik;77;29.237210;40.889364;143767
06.05.2023;D100-Altunizade;80;29.045220;41.031445;165561
06.05.2023;Ümraniye;82;29.120264;41.052005;181996
06.05.2023;TEM Çakmak Köprüsü;83;29.120768;41.017684;224257
06.05.2023;D100 Hurriyet Tepesi;85;28.986117;41.066795;100109
06.05.2023;D100 Okmeydanı;86;28.958552;41.055276;113285
06.05.2023;B. Expres İs Bankası Karsısı;87;28.811005;41.032058;175831
06.05.2023;FSM Avrupa Girişi;90;29.047444;41.090744;231433
06.05.2023;FSM Anadolu Girişi;92;29.078949;41.092382;230643
06.05.2023;Kavacık Hisar Evleri;93;29.094684;41.082827;230391
06.05.2023;Ümraniye Kavşağı;95;29.121094;41.028942;179877
06.05.2023;TEM Ataşehir;97;29.136767;40.997117;190099
06.05.2023;Çamlıca Gişeler;98;29.166806;40.993660;180689
06.05.2023;Çamlıca Gişeler;99;29.180890;40.990655;182283
06.05.2023;TEM Kartal;100;29.189107;40.989811;134796
06.05.2023;D100 Acıbadem;104;29.044757;41.001772;115034
06.05.2023;D100 Küçükyalı;107;29.118563;40.952052;127169
06.05.2023;D100 Kartal Oto Sanayi;110;29.194666;40.911278;116125
06.05.2023;D100 Güzelyalı;113;29.278414;40.861352;133697
06.05.2023;Kadıköy Hasanpaşa;115;29.050968;40.995493;96597
06.05.2023;Şükrü Saraçoğlu Stadı;116;29.038589;40.989457;60947
06.05.2023;Küçükyalı Sahil Yolu;119;29.101353;40.947741;19278
06.05.2023;Kartal Sahil Yolu;121;29.167966;40.894727;28791
06.05.2023;Üsküdar Sahil Yolu;124;29.034033;41.039438;15686
06.05.2023;Libadiye;128;29.069997;41.019906;90893
06.05.2023;Ümraniye Otopazarı;129;29.096571;41.031040;79574
06.05.2023;Ümraniye Küçüksu;130;29.111478;41.029571;162854
06.05.2023;Şile Yolu;131;29.131909;41.029330;103708
06.05.2023;Kartal Gişeler Çıkışı;133;29.211463;40.976082;76640
06.05.2023;Yakacık Bağl. Yolu;135;29.212724;40.918948;87586
06.05.2023;Soğanlık Bağl. Yolu;136;29.213230;40.908326;96235
06.05.2023;Pendik Bağl. Yolu;137;29.325738;40.925830;50147
06.05.2023;TEM Esenyurt;140;28.654985;41.061196;81585
06.05.2023;TEM Firuzköy;142;28.720065;41.054702;163425
06.05.2023;M.Bey Gişeler;144;28.786671;41.063435;177655
06.05.2023;TEM Tekstilkent İstanbul Yönü;146;28.857442;41.066960;153029
06.05.2023;TEM Hasdal 2;150;28.965636;41.099614;146302
06.05.2023;TEM Harp Akademileri;152;29.006446;41.100045;159852
06.05.2023;Beylikdüzü;156;28.638692;41.016302;118519
06.05.2023;Haramidere;157;28.669280;41.006358;162454
06.05.2023;Yenibosna;165;28.833543;40.992732;119995
06.05.2023;Bakırköy;168;28.869113;40.996824;142777
06.05.2023;Merter;169;28.887355;41.002503;124043
06.05.2023;Tozkoparan;172;28.90474;41.01233;130185
06.05.2023;Cevizlibağ;173;28.916426;41.019591;152776
06.05.2023;Havuzlu Kavşak;177;28.831499;40.963781;69838
06.05.2023;Ataköy;179;28.865933;40.976046;91063
06.05.2023;Samatya Sahil;185;28.932372;40.998139;93133
06.05.2023;Atatürk Köprüsü;192;28.967373;41.025075;96501
06.05.2023;TEM-D100 Hadımköy Bağlantı;199;28.622577;41.074494;37562
06.05.2023;D100-TEM Esenyurt Bağlantı;200;28.681475;41.023220;148656
06.05.2023;TEM-D100 Esenyurt Bağlantı;201;28.689368;41.039518;123095
06.05.2023;D100 Sahil Florya Bağlantı;202;28.799448;40.986205;32052
06.05.2023;Sahil-D100 Florya Bağlantı;203;28.804604;40.971132;47590
06.05.2023;Tepebaşı;211;28.975025;41.035470;51912
06.05.2023;Piyalepaşa;214;28.967316;41.043660;111540
06.05.2023;Piyalepaşa;216;28.968121;41.049582;79000
06.05.2023;Memorial Hast.;218;28.977706;41.065031;39289
06.05.2023;Vatan Cad.;220;28.930855;41.023201;117494
06.05.2023;Anıtmezar;222;28.922306;41.029830;63466
06.05.2023;Bayrampaşa Hali Önü;226;28.885556;41.050833;152616
06.05.2023;Yıldırım Mah. Girişi;227;28.881736;41.066964;137027
06.05.2023;Alibeyköy TEM Katılımı;237;28.958296;41.072211;17234
06.05.2023;Cendere Yolu Kültür Merkezi;239;28.971237;41.077874;40416
06.05.2023;Dolmabahçe Sahil;242;28.994606;41.036379;30350
06.05.2023;Mimar Sinan Üniversitesi Önü;243;28.988520;41.029917;27751
06.05.2023;Piyalepaşa;247;28.971494;41.056806;45576
06.05.2023;Terazidere Metro;250;28.898519;41.029425;80689
06.05.2023;Akom Önü;253;28.961073;41.090599;132639
06.05.2023;"Sanayi Mah. Büyükdere Cd. ";254;29.005410;41.090627;53476
06.05.2023;4.Levent;256;29.010828;41.081359;49788
06.05.2023;"Büyükdere 1.Levent ";258;29.015483;41.073533;112534
06.05.2023;Zincirlikuyu;259;29.013387;41.067293;74642
06.05.2023;Yıldız;260;29.008883;41.053496;48878
06.05.2023;Conrad Oteli;263;29.008125;41.047781;53308
06.05.2023;Maslak Atatürk Oto Sanayi;265;29.024749;41.115626;87305
06.05.2023;TEM Levent;268;29.021896;41.094442;158081
06.05.2023;Galata Köprüsü;270;" 28.97338";41.020734;11967
06.05.2023;Yeşilyurt;272;28.841087;40.969757;79698
06.05.2023;TEM Sultanbeyli;275;29.272807;40.966185;144114
06.05.2023;B. Ekspres Yolu;277;28.812804;41.008737;128827
06.05.2023;Göksu Evleri;279;29.088828;41.089108;42965
06.05.2023;Molla Gürani Viyadüğü;280;29.103874;41.072949;239246
06.05.2023;D100 Edirnekapı;288;28.932378;41.034829;109268
06.05.2023;D100 Türk Böbrek Vakfı Önü;290;28.877695;40.999537;130538
06.05.2023;Atışalanı;293;28.873104;41.049943;136273
06.05.2023;D100 Zincirlikuyu;301;29.011693;41.066856;105126
06.05.2023;D100 Zincirlikuyu;302;29.014473;41.064736;112144
06.05.2023;15 Temmuz Şehitler Köprüsü Yıldız Katılımı;303;29.018432;41.057702;133694
06.05.2023;D100 Haliç Köprü Çıkışı;304;28.937181;41.038693;125122
06.05.2023;D100 Mecidiyeköy B. Köprü Katılımı;305;29.005424;41.066793;144485
06.05.2023;D100 Unalan;309;29.059493;41.003622;93109
06.05.2023;D100 Küçük Çamlıca;310;29.061857;41.009566;89555
06.05.2023;D100 Acıbadem Köprüsü;311;29.056191;41.015509;143626
06.05.2023;D100 Altunizade;312;29.048967;41.021436;44631
06.05.2023;15 Temmuz Şehitler Köprüsü Anadolu;314;29.043900;41.035517;156415
06.05.2023;TEM Küçükbakkalköy Kozyatağı Yönü;320;29.111098;40.990651;170825
06.05.2023;TEM Küçükbakkalköy Kavacık Yönü;321;29.114865;40.994200;156658
06.05.2023;TEM Ataşehir;322;29.119816;41.000785;135291
06.05.2023;TEM Çakmak;323;29.121905;41.013578;229645
06.05.2023;TEM Ümraniye;324;29.121018;41.033553;161191
06.05.2023;TEM Çavuşbaşı;326;29.121506;41.040849;175410
06.05.2023;TEM Çavuşbaşı Tır Parkı;327;29.121475;41.047701;178283
06.05.2023;TEM Elmalı;328;29.118256;41.058032;202197
06.05.2023;TEM Kavacık;329;29.097796;41.078853;243782
06.05.2023;D100 Göztepe;330;29.074916;40.992050;136851
06.05.2023;"D100 Avrasya Tünel Çıkışı ";331;29.034723;41.003772;78149
06.05.2023;D100 Zümrüt Evler;334;29.142989;40.932237;181108
06.05.2023;D100 Gülsuyu;335;29.170057;40.919189;144173
06.05.2023;D100 Başıbüyük;336;29.129551;40.943761;140995
06.05.2023;D100 Çobançeşme;338;28.820708;40.993412;97962
06.05.2023;D100 Cennet Mah.;339;28.780198;40.985526;109647
06.05.2023;D100 Avcılar Hacı şerif;340;28.734461;40.978766;131979
06.05.2023;TEM Kurtköy;346;29.317984;40.943085;184411
06.05.2023;Sabiha Gökçen Bağlantı yolu;347;29.293064;40.873392;64902
06.05.2023;Dragos Sahil;349;29.141675;40.904403;8712
06.05.2023;TEM Mahmutbey Doğu Kavşağı Çıkışı;350;28.840620;41.062218;106766
06.05.2023;TEM Halkalı;355;28.762591;41.062226;178842
06.05.2023;TEM Bahçeşehir;356;28.694422;41.058781;164168
06.05.2023;TEM Esenyurt Çıkışı;357;28.643599;41.078669;84219
06.05.2023;TEM Büyükçekmece;358;28.611798;41.100459;66550
06.05.2023;TEM Büyükçekmece-2;359;28.583972;41.105243;63983
06.05.2023;TEM Esenyurt;360;28.670908;41.053857;84992
06.05.2023;TEM Altınşehir;361;28.738213;41.061088;181877
06.05.2023;TEM Bayrampaşa;362;28.871941;41.077665;115787
06.05.2023;"Havaalanı İski Önü ";367;28.839197;40.976609;40047
06.05.2023;Havuzlu Kavşak;369;28.833719;40.967882;39938
06.05.2023;Samatya 1;372;28.939568;41.002437;95358
06.05.2023;"Avcılar Çıkış D100 Karayolu ";376;28.751027;40.979811;134432
06.05.2023;O-3 Bayrampaşa;377;28.899457;41.042346;188281
06.05.2023;O-3 Esenler;378;28.882698;41.046021;156051
06.05.2023;TEM Halkalı;380;28.777588;41.062440;177508
06.05.2023;TEM Olimpiyat Stadı;381;28.753570;41.061165;173435
06.05.2023;TEM Altınşehir;382;28.729440;41.056435;180771
06.05.2023;TEM Büyükçekmece 1;384;28.623791;41.096118;63474
06.05.2023;TEM Selimpaşa;394;28.392688;41.067645;62154
06.05.2023;TEM Tepekent;395;28.506775;41.070053;59866
06.05.2023;D100 Metroport;402;28.861256;40.994810;125979
06.05.2023;D100 Sefaköy;403;28.796893;40.997974;103149
06.05.2023;"Kuyumcukent Basın Ekspres yolu ";405;28.819257;40.998556;130316
06.05.2023;Güneşli 1 Basın Ekspres yolu;406;28.810349;41.039453;175217
06.05.2023;"İkitelli Basın Ekspres yolu ";407;28.810554;41.056482;167421
06.05.2023;"Güneşli 2 Basın Ekspres yolu ";408;28.811125;41.024099;175926
06.05.2023;TEM Milliyet 2 (Yaşar Ticaret Karşısı);410;28.851034;41.064636;156585
06.05.2023;TEM Tekstilkent;411;28.866209;41.071516;125297
06.05.2023;TEM Gaziosmanpaşa;412;28.885291;41.088978;160654
06.05.2023;TEM Gaziosmanpaşa Toki Konutları;413;28.905424;41.090657;189491
06.05.2023;TEM Gaziosmanpaşa Tırparkı;414;28.917308;41.093155;213715
06.05.2023;TEM FSM Gişe Sahası Öncesi;417;29.033579;41.091569;99668
06.05.2023;Samatya Sahilyolu Liman;418;28.927553;40.991907;100480
06.05.2023;Mustafa Kemal Mahallesi;422;29.092995;41.009104;66075
06.05.2023;Esatpaşa Mahallesi;423;29.083225;41.009081;80793
06.05.2023;"Dudullu Kavşağı ";427;29.154430;40.995045;106878
06.05.2023;TEM Kartal;430;29.198187;40.985274;166363
06.05.2023;TEM Kartal Kavşağı;431;29.207741;40.982243;145831
06.05.2023;TEM Samandıra 1;432;29.217556;40.980266;156692
06.05.2023;TEM Samandıra 2;433;29.235885;40.975491;151989
06.05.2023;TEM Sultanbeyli 1;434;29.284354;40.959521;153152
06.05.2023;TEM Orhanlı;438;29.363427;40.905120;130764
06.05.2023;TEM Aydınlı;439;29.375069;40.886310;131357
06.05.2023;TEM Sultanbeyli 2;440;29.259225;40.971843;134713
06.05.2023;TEM Kavacık Kavşağı;442;29.092175;41.088696;163505
06.05.2023;FSM Gişeler;443;29.040798;41.091107;82072
06.05.2023;Kemerburgaz Yolu 1;444;28.954204;41.104704;61205
06.05.2023;Kemerburgaz Yolu 2;445;28.946537;41.120835;99676
06.05.2023;D100 Tüyap;447;28.622162;41.024246;103292
06.05.2023;D100 Selimpaşa;456;28.383848;41.052097;41986
06.05.2023;Levent 1;464;29.013623;41.077812;110452
06.05.2023;Sanayi Mahallesi;467;29.006462;41.096615;71989
06.05.2023;Harp Akademisi;468;29.011750;41.104341;149755
06.05.2023;Yeşilvadi Konutları;475;29.126178;41.027522;161106
06.05.2023;Nevzat Demir Tesisleri (BJK);477;29.139753;41.034206;144524
06.05.2023;Altunizade;480;29.046122;41.027428;121875
06.05.2023;D100 Pendik Tersane 2;488;29.272318;40.867360;68437
06.05.2023;Tuzla Şifa Mahallesi;491;29.3547;40.8226;97645
06.05.2023;Kartal Uğur Mumcu Bağlantı Yolu;494;29.206618;40.929190;92342
06.05.2023;D100 Soğanlık;495;29.180311;40.916471;118034
06.05.2023;D100 Maltepe;497;29.134042;40.940013;158945
06.05.2023;D100 Kozyatağı;499;29.096558;40.978886;143239
06.05.2023;Onuncu Yıl Caddesi;503;28.921770;41.011618;38366
06.05.2023;Ataköy Sinan Erdem Spor Salonu;509;28.851969;40.988298;62720
06.05.2023;Otogar;515;28.884665;41.043609;69507
06.05.2023;Havaalanı (Çiroz Spor Tesisleri);517;28.813677;40.964018;52732
06.05.2023;Havaalanı Florya;518;28.802777;40.980153;45288
06.05.2023;Başakşehir Giriş;519;28.810309;41.066114;73175
06.05.2023;Esenyurt Gişeler;525;28.690154;41.046019;79527
06.05.2023;Haramidere Bağlantı Yolu;526;28.678336;41.012568;100563
06.05.2023;O-3 Milliyet Önü;527;28.843996;41.059604;80389
06.05.2023;Çağlayan SSK;529;28.970788;41.065462;163050
06.05.2023;TEM Ataşehir Şerifali;532;29.132121;40.996916;197914
06.05.2023;Mecidiyeköy;533;28.990867;41.067179;114053
06.05.2023;Çağlayan Kavşağı;534;28.976058;41.067733;114956
06.05.2023;Okmeydanı DMS;535;28.949946;41.051648;152940
06.05.2023;Kemerdere Kavşağı;551;29.180752;41.020089;135443
06.05.2023;Çekmeköy;552;29.154286;41.036889;111006
06.05.2023;Kozyatağı Metro;553;29.094085;40.982495;69608
06.05.2023;Kartal Fenerbahçe Tesisleri;557;29.216866;40.947152;76015
06.05.2023;D100 Kartal Kavşağı;558;29.211720;40.905516;114644
06.05.2023;TEM Hasdal Kavşağı;559;28.957379;41.099368;177848
06.05.2023;D100 Küçükçekmece Gölü 1;561;28.758393;40.982394;165977
06.05.2023;D100 Çobançeşme Havaalanı;563;28.812914;40.997276;132768
06.05.2023;Başakşehir;731;28.8133;41.0832;72444
06.05.2023;Başakşehir 4. Etap 1. Kısım;733;28.8154;41.1092;58891
06.05.2023;Fenertepe Kavşağı;735;28.805352;41.139152;47006
06.05.2023;Boğazköy;737;28.8132;41.1777;52067
06.05.2023;Odayeri;744;28.8505;41.2303;19810
06.05.2023;Çiftalan;752;28.918400;41.234400;40258
06.05.2023;YSS Avrupa;761;29.0922;41.2123;24656
06.05.2023;Yavuz Sultan Selim Köprüsü Anadolu;764;29.123974;41.197849;39626
06.05.2023;Poyrazköy;765;29.140881;41.197570;47279
06.05.2023;Riva Tır Parkı;770;29.214179;41.187570;47163
06.05.2023;"Sırapınar ";777;29.290172;41.099268;48569
06.05.2023;Avcılar Pelikan;789;28.714688;40.989787;124192
06.05.2023;Göktürk Kavşağı;816;28.878916;41.176403;57568
06.05.2023;Göktürk Gölet;817;28.867974;41.195935;66513
06.05.2023;İstaç Katı Atık Tesisi;818;28.856191;41.203025;64701
06.05.2023;İhsaniye Kavşağı;819;28.817870;41.233395;59573
06.05.2023;Viyadük 1;820;28.773645;41.245286;12770
06.05.2023;İstanbul Havalimanı Çıkış;821;28.737081;41.246301;14812
06.05.2023;Avcılar;822;28.721385;40.986422;140173
06.05.2023;Galata Köprüsü 2;826;28.973862;41.020572;6689
06.05.2023;Halıcıoğlu D100 Katılımı;827;28.945551;41.046979;4376
06.05.2023;Haliç Sütlüce D-100 Katılım;828;28.947187;41.049057;19936
06.05.2023;Halıcıoğlu Metrobüs;830;28.945648;41.047105;109230
06.06.2023;TEM Karanfilköy;2;29.028617;41.092425;95459
06.06.2023;TEM Çakmak;4;29.122002;41.007104;205302
06.06.2023;TEM Küçükbakkalköy;5;29.106018;40.985743;164353
06.06.2023;Optimum AVM;6;29.084167;40.988017;136973
06.06.2023;D100 Göztepe;8;29.079106;40.990121;104917
06.06.2023;Çamlıca TEM-D100 Bağl. Yolu;10;29.072406;41.005797;89551
06.06.2023;D100 Florya;24;28.792770;40.989967;141936
06.06.2023;D100 Yıldız Katılımı;25;29.011504;41.054534;47276
06.06.2023;D100 Küçükçekmece;33;28.767118;40.986035;116603
06.06.2023;Güneşli B. Ekspres Yolu;38;28.807770;41.048592;115602
06.06.2023;D100 Ambarlı;41;28.690915;40.999795;118686
06.06.2023;Atışalanı;45;28.8551;41.0551;170083
06.06.2023;Bayrampaşa;54;28.908399;41.040315;213483
06.06.2023;TEM Gazi Mah.;58;28.8930;41.0907;192246
06.06.2023;D100 Kozyatağı;66;29.101450;40.970334;141339
06.06.2023;D100 Uzunçayır;69;29.061379;40.997181;132411
06.06.2023;Kavacık;72;29.083395;41.091913;224837
06.06.2023;TEM Çakmak Köprüsü;73;29.121079;41.023801;212762
06.06.2023;D100 Maltepe;75;29.140497;40.934839;159509
06.06.2023;D100 Pendik;77;29.237210;40.889364;144730
06.06.2023;D100-Altunizade;80;29.045220;41.031445;160223
06.06.2023;Ümraniye;82;29.120264;41.052005;159661
06.06.2023;TEM Çakmak Köprüsü;83;29.120768;41.017684;209329
06.06.2023;D100 Hurriyet Tepesi;85;28.986117;41.066795;91273
06.06.2023;D100 Okmeydanı;86;28.958552;41.055276;109956
06.06.2023;B. Expres İs Bankası Karsısı;87;28.811005;41.032058;171012
06.06.2023;FSM Avrupa Girişi;90;29.047444;41.090744;217640
06.06.2023;FSM Anadolu Girişi;92;29.078949;41.092382;226600
06.06.2023;Kavacık Hisar Evleri;93;29.094684;41.082827;218563
06.06.2023;Ümraniye Kavşağı;95;29.121094;41.028942;162027
06.06.2023;TEM Ataşehir;97;29.136767;40.997117;189986
06.06.2023;Çamlıca Gişeler;98;29.166806;40.993660;172480
06.06.2023;Çamlıca Gişeler;99;29.180890;40.990655;173946
06.06.2023;TEM Kartal;100;29.189107;40.989811;129300
06.06.2023;D100 Acıbadem;104;29.044757;41.001772;117949
06.06.2023;D100 Küçükyalı;107;29.118563;40.952052;146206
06.06.2023;D100 Kartal Oto Sanayi;110;29.194666;40.911278;104186
06.06.2023;D100 Güzelyalı;113;29.278414;40.861352;130880
06.06.2023;Kadıköy Hasanpaşa;115;29.050968;40.995493;92482
06.06.2023;Şükrü Saraçoğlu Stadı;116;29.038589;40.989457;55290
06.06.2023;Küçükyalı Sahil Yolu;119;29.101353;40.947741;39051
06.06.2023;Kartal Sahil Yolu;121;29.167966;40.894727;49964
06.06.2023;Üsküdar Sahil Yolu;124;29.034033;41.039438;17322
06.06.2023;Libadiye;128;29.069997;41.019906;88485
06.06.2023;Ümraniye Otopazarı;129;29.096571;41.031040;76647
06.06.2023;Ümraniye Küçüksu;130;29.111478;41.029571;162526
06.06.2023;Şile Yolu;131;29.131909;41.029330;96335
06.06.2023;Kartal Gişeler Çıkışı;133;29.211463;40.976082;78540
06.06.2023;Yakacık Bağl. Yolu;135;29.212724;40.918948;88138
06.06.2023;Soğanlık Bağl. Yolu;136;29.213230;40.908326;100910
06.06.2023;Pendik Bağl. Yolu;137;29.325738;40.925830;49088
06.06.2023;TEM Esenyurt;140;28.654985;41.061196;85575
06.06.2023;TEM Firuzköy;142;28.720065;41.054702;151542
06.06.2023;M.Bey Gişeler;144;28.786671;41.063435;173376
06.06.2023;TEM Tekstilkent İstanbul Yönü;146;28.857442;41.066960;157714
06.06.2023;TEM Hasdal 2;150;28.965636;41.099614;129307
06.06.2023;TEM Harp Akademileri;152;29.006446;41.100045;160461
06.06.2023;Beylikdüzü;156;28.638692;41.016302;119646
06.06.2023;Haramidere;157;28.669280;41.006358;134224
06.06.2023;D100 Sefaköy;162;28.807908;41.000700;114270
06.06.2023;Yenibosna;165;28.833543;40.992732;101477
06.06.2023;Bakırköy;168;28.869113;40.996824;130283
06.06.2023;Merter;169;28.887355;41.002503;114641
06.06.2023;Tozkoparan;172;28.90474;41.01233;122236
06.06.2023;Cevizlibağ;173;28.916426;41.019591;158898
06.06.2023;Havuzlu Kavşak;177;28.831499;40.963781;74757
06.06.2023;Ataköy;179;28.865933;40.976046;103337
06.06.2023;Samatya Sahil;185;28.932372;40.998139;107724
06.06.2023;Atatürk Köprüsü;192;28.967373;41.025075;91156
06.06.2023;TEM-D100 Hadımköy Bağlantı;199;28.622577;41.074494;46130
06.06.2023;D100-TEM Esenyurt Bağlantı;200;28.681475;41.023220;156455
06.06.2023;TEM-D100 Esenyurt Bağlantı;201;28.689368;41.039518;125801
06.06.2023;D100 Sahil Florya Bağlantı;202;28.799448;40.986205;38290
06.06.2023;Sahil-D100 Florya Bağlantı;203;28.804604;40.971132;51711
06.06.2023;Tepebaşı;211;28.975025;41.035470;49568
06.06.2023;Piyalepaşa;214;28.967316;41.043660;119777
